SPVVVECTR1_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,SPVVVECTR2_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,SPVVVECTR3_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.235""",780,702,16432.0,-26936.0,-10960.0,16086.0,-403.0,2464.0, ,"=""15:37:06.235""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.343""",780,702,16432.0,-26936.0,-10960.0,16086.0,-403.0,2464.0, ,"=""15:37:06.343""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.453""",780,702,16432.0,-26936.0,-10960.0,16086.0,-403.0,2464.0, ,"=""15:37:06.453""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.562""",780,702,16432.0,-26936.0,-10960.0,16086.0,-403.0,2464.0, ,"=""15:37:06.562""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.671""",780,702,16432.0,-26936.0,-10960.0,16086.0,-403.0,2464.0, ,"=""15:37:06.671""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.780""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:06.780""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:06.890""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:06.890""",780,698,-11980.0,1112.0,-19392.0,3037.0,1212.0,9252.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.013""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:07.013""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.121""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:07.121""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.231""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:07.231""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.339""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:07.339""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.462""",780,713,6496.0,-3028.0,-28088.0,-32768.0,-3492.0,-14129.0, ,"=""15:37:07.462""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.571""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:07.571""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.687""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:07.687""",780,730,-2068.0,13840.0,-7988.0,661.0,-10830.0,14436.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.802""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:07.802""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:07.911""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:07.911""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.020""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:08.020""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.130""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:08.130""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.253""",780,723,9072.0,32767.0,32767.0,-32768.0,28706.0,13994.0, ,"=""15:37:08.253""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.375""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.375""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.484""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.484""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.594""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.594""",780,768,-14180.0,-16.0,-32768.0,-32768.0,-8856.0,-14088.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.703""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.703""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.812""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.812""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:08.921""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:08.921""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.031""",780,780,32767.0,-30972.0,-30660.0,24487.0,11546.0,-20089.0, ,"=""15:37:09.031""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.139""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.139""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.247""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.247""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.358""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.358""",780,771,-11192.0,-27680.0,-32768.0,-6381.0,-10088.0,6797.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.468""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.468""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.576""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.576""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.701""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.701""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.810""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.810""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:09.920""",780,728,-2132.0,-28808.0,32767.0,-32768.0,3489.0,-1056.0, ,"=""15:37:09.920""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.044""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.044""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.166""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.166""",780,777,26184.0,-13032.0,12688.0,21822.0,-4187.0,-9042.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.274""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.274""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.382""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.382""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.492""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.492""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.601""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.601""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.710""",780,746,9508.0,-24932.0,-32768.0,-32768.0,-8391.0,-11177.0, ,"=""15:37:10.710""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.819""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:10.819""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:10.928""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:10.928""",780,794,-1868.0,-3548.0,-25132.0,11847.0,9639.0,-5032.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.037""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:11.037""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.146""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:11.146""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.257""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:11.257""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.366""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:11.366""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.477""",780,850,11648.0,-3140.0,-1636.0,32767.0,-781.0,21520.0, ,"=""15:37:11.477""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.588""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:11.588""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.697""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:11.697""",780,776,-8952.0,5112.0,-32768.0,-28776.0,19811.0,6544.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.807""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:11.807""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:11.915""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:11.915""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.024""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:12.024""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.132""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:12.132""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.241""",780,860,-4608.0,19876.0,32767.0,11239.0,-4222.0,9055.0, ,"=""15:37:12.241""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.350""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.350""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.473""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.473""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.582""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.582""",780,807,-13304.0,-31268.0,-32768.0,24335.0,-9378.0,-9060.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.693""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.693""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.801""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.801""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:12.910""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:12.910""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.020""",780,840,16436.0,-18332.0,-32768.0,-32768.0,188.0,-23485.0, ,"=""15:37:13.020""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.143""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.143""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.252""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.252""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.361""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.361""",780,791,-4084.0,-10464.0,-20608.0,32767.0,7638.0,7558.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.470""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.470""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.600""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.600""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.719""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.719""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.830""",780,704,-13664.0,-1996.0,1424.0,32767.0,2866.0,21529.0, ,"=""15:37:13.830""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:13.940""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:13.940""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.063""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.063""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.172""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.172""",780,773,-19028.0,-10972.0,-5980.0,7847.0,-330.0,-6176.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.280""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.280""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.389""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.389""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.512""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.512""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.621""",780,734,2172.0,-7760.0,-32768.0,-32768.0,-9135.0,-6050.0, ,"=""15:37:14.621""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.730""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:14.730""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.838""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:14.838""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:14.961""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:14.961""",780,778,3956.0,14196.0,-32768.0,-32768.0,549.0,-2549.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.069""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:15.069""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.193""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:15.193""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.301""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:15.301""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.411""",780,756,7904.0,7332.0,30340.0,32767.0,10056.0,32767.0, ,"=""15:37:15.411""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.520""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:15.520""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.643""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:15.643""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.751""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:15.751""",780,781,-3908.0,-3176.0,-32768.0,-32768.0,11966.0,6864.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.859""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:15.859""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:15.967""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:15.967""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.076""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:16.076""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.195""",780,885,4736.0,32767.0,9580.0,-32768.0,-27485.0,4427.0, ,"=""15:37:16.195""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.309""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.309""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.417""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.417""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.540""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.540""",780,767,5552.0,-31076.0,10760.0,19727.0,-10806.0,-4834.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.648""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.648""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.769""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.769""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.881""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.881""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
