S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:08:24.157""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:24.157""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:24.157""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.259""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:24.259""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:24.259""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.361""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.361""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.361""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.463""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.463""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.463""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.565""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.565""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.565""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.667""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.667""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.667""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.769""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.769""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.769""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.870""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.870""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.870""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:24.972""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:24.972""",900,746,-6304.0,3052.0,-32768.0,-32768.0,-16009.0,909.0, ,"=""16:08:24.972""",0,0,2828.0,16656.0,-3368.0,8965.0,8012.0,-3187.0, 
"=""16:08:25.073""",0,0,-2616.0,-4596.0,32767.0,-8791.0,5883.0,-5091.0, ,"=""16:08:25.074""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.074""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.235""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.235""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.235""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.336""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.336""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.336""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.438""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.438""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.438""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.540""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.540""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.540""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.642""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.642""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.642""",0,0,-6600.0,19224.0,11200.0,18905.0,-11249.0,-13534.0, 
"=""16:08:25.754""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.754""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.754""",0,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:25.856""",0,0,-15068.0,-32768.0,10536.0,-4475.0,7369.0,-6035.0, ,"=""16:08:25.856""",900,820,7028.0,-12080.0,-32768.0,-32768.0,-21593.0,-9076.0, ,"=""16:08:25.856""",0,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:25.957""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:25.957""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:25.957""",0,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.059""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.059""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.059""",0,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.160""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.160""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.160""",900,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.261""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.261""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.261""",900,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.363""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.363""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.363""",900,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.465""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.465""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.465""",900,0,13364.0,32767.0,32767.0,-32768.0,32767.0,1024.0, 
"=""16:08:26.567""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.567""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.567""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:26.669""",0,0,-3012.0,12100.0,32767.0,14638.0,-9039.0,32767.0, ,"=""16:08:26.669""",900,916,-32768.0,-15876.0,32767.0,19453.0,-4636.0,2992.0, ,"=""16:08:26.669""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:26.771""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:26.771""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:26.771""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:26.872""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:26.872""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:26.872""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
